2406,-0.32,0.20,10.07,0.01,-0.04,0.02
2447,-0.31,0.22,10.07,0.01,-0.04,0.02
2487,-0.30,0.20,10.09,0.01,-0.04,0.02
2528,-0.30,0.23,10.06,0.01,-0.04,0.02
2569,-0.31,0.22,10.07,0.00,-0.04,0.02
2609,-0.30,0.23,10.05,0.00,-0.04,0.02
2650,-0.29,0.22,10.09,0.00,-0.03,0.02
2690,-0.29,0.22,10.09,0.00,-0.03,0.02
2731,-0.27,0.22,10.06,0.00,-0.03,0.02
2771,-0.28,0.21,10.08,0.00,-0.03,0.02
2811,-0.28,0.22,10.09,-0.00,-0.03,0.02
2853,-0.29,0.25,10.10,-0.00,-0.03,0.02
2894,-0.27,0.24,10.05,-0.00,-0.03,0.02
2936,-0.26,0.20,10.10,-0.00,-0.03,0.02
2978,-0.26,0.23,10.08,-0.00,-0.03,0.02
3019,-0.27,0.22,10.06,-0.00,-0.03,0.02
3061,-0.30,0.23,10.07,-0.00,-0.03,0.02
3103,-0.29,0.22,10.09,-0.00,-0.03,0.02
3144,-0.30,0.22,10.09,-0.00,-0.03,0.02
3186,-0.30,0.19,10.07,-0.00,-0.02,0.02
3227,-0.28,0.22,10.06,-0.00,-0.02,0.02
3269,-0.30,0.21,10.03,-0.00,-0.02,0.02
3311,-0.32,0.21,10.10,-0.01,-0.02,0.02
3352,-0.32,0.24,10.08,-0.01,-0.02,0.02
3394,-0.35,0.21,10.07,-0.01,-0.02,0.02
3436,-0.35,0.21,10.07,-0.00,-0.02,0.02
3477,-0.34,0.22,10.06,-0.00,-0.02,0.02
3519,-0.36,0.21,10.07,-0.00,-0.02,0.02
3560,-0.36,0.22,10.11,-0.00,-0.02,0.02
3602,-0.37,0.18,10.06,-0.00,-0.02,0.02
3644,-0.38,0.19,10.09,-0.00,-0.02,0.02
3685,-0.37,0.21,10.09,-0.00,-0.02,0.02
3727,-0.39,0.18,10.05,-0.00,-0.02,0.02
3769,-0.38,0.18,10.07,0.00,-0.02,0.02
3809,-0.40,0.19,10.07,0.00,-0.02,0.02
3850,-0.41,0.18,10.08,0.00,-0.02,0.02
3890,-0.42,0.17,10.07,0.00,-0.02,0.02
3931,-0.40,0.16,10.04,0.00,-0.03,0.02
3972,-0.42,0.18,10.09,0.00,-0.03,0.02
4012,-0.42,0.18,10.07,0.00,-0.03,0.02
4052,-0.41,0.17,10.06,0.00,-0.03,0.02
4092,-0.42,0.18,10.07,0.00,-0.03,0.02
4133,-0.40,0.18,10.05,0.01,-0.03,0.02
4174,-0.40,0.17,10.10,0.01,-0.03,0.02
4214,-0.40,0.20,10.07,0.01,-0.03,0.02
4255,-0.40,0.19,10.07,0.01,-0.03,0.02
4296,-0.42,0.19,10.07,0.01,-0.03,0.02
4336,-0.40,0.17,10.09,0.01,-0.03,0.02
4377,-0.40,0.20,10.08,0.01,-0.03,0.02
4417,-0.36,0.18,10.07,0.01,-0.03,0.02
4458,-0.37,0.22,10.09,0.01,-0.03,0.02
4499,-0.36,0.19,10.07,0.01,-0.04,0.02
4539,-0.37,0.21,10.07,0.01,-0.03,0.02
4580,-0.36,0.21,10.07,0.01,-0.03,0.02
4620,-0.34,0.20,10.07,0.01,-0.04,0.02
4661,-0.34,0.19,10.10,0.01,-0.04,0.02
4702,-0.31,0.18,10.07,0.01,-0.04,0.02
4742,-0.32,0.23,10.09,0.01,-0.04,0.02
4783,-0.28,0.22,10.05,0.01,-0.04,0.02
4823,-0.29,0.21,10.09,0.01,-0.03,0.02
4864,-0.30,0.22,10.07,0.01,-0.03,0.02
4904,-0.30,0.22,10.10,0.01,-0.03,0.02
4944,-0.28,0.22,10.08,0.00,-0.03,0.02
4985,-0.27,0.22,10.10,0.00,-0.03,0.02
5025,-0.29,0.23,10.07,0.01,-0.03,0.02
5066,-0.26,0.22,10.09,0.00,-0.03,0.02
5107,-0.27,0.19,10.06,0.00,-0.03,0.02
5147,-0.29,0.22,10.06,0.00,-0.03,0.02
5188,-0.27,0.23,10.07,0.00,-0.03,0.02
5229,-0.28,0.25,10.11,0.00,-0.03,0.02
5269,-0.27,0.23,10.07,0.00,-0.03,0.02
5310,-0.28,0.22,10.08,0.00,-0.03,0.02
5350,-0.27,0.21,10.07,0.00,-0.03,0.02
5391,-0.26,0.21,10.05,-0.00,-0.03,0.02
5433,-0.30,0.21,10.08,-0.00,-0.02,0.02
5474,-0.30,0.20,10.07,-0.00,-0.02,0.02
5516,-0.28,0.22,10.08,-0.00,-0.02,0.02
5557,-0.31,0.21,10.08,-0.00,-0.02,0.02
5599,-0.29,0.22,10.10,-0.00,-0.02,0.02
5641,-0.33,0.23,10.07,-0.00,-0.02,0.02
5682,-0.33,0.22,10.10,-0.00,-0.02,0.02
5724,-0.33,0.20,10.07,-0.01,-0.02,0.02
5766,-0.38,0.22,10.07,-0.00,-0.02,0.02
5807,-0.34,0.19,10.08,-0.01,-0.02,0.02
5849,-0.35,0.22,10.07,-0.00,-0.02,0.02
5890,-0.36,0.23,10.08,-0.00,-0.02,0.02
5932,-0.36,0.21,10.07,-0.00,-0.02,0.02
5974,-0.38,0.19,10.09,-0.00,-0.02,0.02
6014,-0.39,0.20,10.06,-0.00,-0.02,0.02
6056,-0.40,0.17,10.09,-0.00,-0.02,0.02
6098,-0.41,0.18,10.13,-0.00,-0.02,0.02
6139,-0.41,0.16,10.07,-0.00,-0.03,0.02
6181,-0.40,0.17,10.04,-0.00,-0.03,0.02
6222,-0.40,0.17,10.09,-0.00,-0.03,0.02
6264,-0.41,0.15,10.11,-0.01,-0.03,0.02
6306,-0.40,0.13,10.07,-0.01,-0.03,0.02
6347,-0.38,0.15,10.05,-0.00,-0.03,0.02
6389,-0.42,0.13,10.09,0.00,-0.03,0.02
6430,-0.38,0.10,10.12,-0.00,-0.03,0.02
6471,-0.37,0.05,10.06,-0.01,-0.04,0.02
6513,-0.36,0.02,10.04,-0.01,-0.04,0.02
6554,-0.33,-0.06,10.12,-0.02,-0.04,0.02
6597,-0.29,-0.11,10.09,-0.02,-0.04,0.02
6640,-0.26,-0.19,10.09,-0.02,-0.04,0.02
6682,-0.22,-0.26,10.09,-0.03,-0.05,0.02
6725,-0.20,-0.29,10.11,-0.04,-0.05,0.02
6768,-0.18,-0.35,10.12,-0.06,-0.06,0.01
6810,-0.17,-0.41,10.14,-0.07,-0.06,0.02
6853,-0.15,-0.42,10.12,-0.08,-0.06,0.02
6896,-0.14,-0.45,10.11,-0.08,-0.07,0.02
6938,-0.12,-0.45,10.18,-0.09,-0.07,0.02
6981,-0.10,-0.48,10.14,-0.11,-0.07,0.02
