14231,-0.76,-1.88,9.72,0.42,-0.13,0.01
14272,-0.62,-1.61,9.84,0.43,-0.11,0.02
14314,-0.49,-1.62,9.62,0.44,-0.15,0.03
14356,-0.43,-1.59,9.34,0.40,-0.16,0.03
14397,-0.96,-1.81,10.51,0.42,-0.14,0.05
14440,-0.77,-1.72,10.40,0.43,-0.18,0.08
14483,-0.48,-1.80,10.10,0.55,-0.21,0.09
14525,-0.42,-1.71,10.09,0.50,-0.19,0.06
14568,-0.61,-1.61,10.43,0.57,-0.18,0.07
14610,-0.51,-1.75,10.60,0.57,-0.20,0.11
14653,-0.52,-1.98,10.83,0.64,-0.20,0.11
14696,-0.70,-1.80,10.62,0.66,-0.20,0.08
14738,-0.76,-1.75,10.53,0.66,-0.20,0.05
14781,-0.61,-1.73,10.51,0.62,-0.22,0.01
14824,-0.48,-1.88,10.65,0.64,-0.22,0.00
14866,-0.46,-1.81,10.54,0.58,-0.20,0.03
14909,-0.54,-1.87,10.55,0.61,-0.18,0.10
14952,-0.14,-2.08,10.58,0.58,-0.18,0.11
14994,-0.33,-1.87,10.44,0.58,-0.15,0.04
15037,-0.58,-1.58,10.40,0.59,-0.19,0.01
